Player,Pos,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Year,Team,Round,Pick,side,category,pos_abbr,school_abbr,overall,pos_rk,ovr_rk,grade
Eric Saubert,0.7530875915010213,1.22413338364769,0.21948659574023302,NaN,0.0845442215522879,0.16064768028224408,0.7363299249505194,NaN,NaN,2017,,,,0,6,8,226,174,14,187,53
Josh Oglesby,-0.3301696430641644,1.987961396227962,2.10300976157297,3.168859520555813,-1.0919309389609855,0.16064768028224408,NaN,NaN,NaN,2012,,,,,,,,,,,
Ryan Sims,-0.11351819615112724,0.842219377357554,1.5047141677202183,1.0132053706808866,NaN,0.9455950315637967,NaN,NaN,NaN,2002,29,1,6,1,1,4,28,6,,,
Dane Uperesa,-0.3301696430641644,0.842219377357554,1.4603959755829774,1.6337724744327604,NaN,NaN,NaN,NaN,NaN,2007,,,,,,3,65,,14,165,57
James Williams,-1.196775430716313,-1.067350654093126,-1.3981274172690588,-0.619865954981936,0.790429317860252,NaN,0.9502661593141587,0.3842839406218497,0.02913255943161301,2000,0,6,175,0,5,9,30,158,,,
Keith Lewis,1.1863904853270957,-0.68543664780299,-0.8663091116221683,-0.5872045284686802,1.0257243499629065,-1.5662364925371717,0.7363299249505194,0.3842839406218497,0.02913255943161301,2004,4,6,198,1,0,5,26,198,25,308,37
Alex Walls,2.2696477198922813,-0.68543664780299,-0.7111954391418253,0.719252532061579,NaN,NaN,NaN,NaN,NaN,2003,,,,,,,,,,,
Reggie Nelson,1.1863904853270957,-1.067350654093126,-0.9992636880338909,-0.9791416466277552,0.3198392536549426,NaN,NaN,NaN,NaN,2007,20,1,21,1,0,7,132,141,,,
Johnny Dingle,-0.5468210899772016,-0.303522641512854,0.48539574856367823,0.5559453994952973,NaN,0.31763715053855457,-0.6542555984131362,NaN,NaN,2008,,,,,,,,,,,
Patrick Edwards,-1.196775430716313,-1.831178666673398,-1.5754001858180222,-0.6851888080084475,NaN,NaN,NaN,NaN,NaN,2012,,,,,,,,,,,
Bacarri Rambo,1.1863904853270957,-0.68543664780299,-0.7111954391418253,-0.7178502345217062,NaN,-0.6242996709993085,NaN,NaN,NaN,2013,28,6,191,1,0,12,7,191,9,110,70
Charlie Peprah,1.4030419322401328,-1.067350654093126,-0.8219909194849274,-0.3912359693891399,1.0257243499629065,-0.9382786115119296,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2006,30,5,158,1,0,5,6,158,25,,31
Joe Dahl,-0.3301696430641644,0.842219377357554,1.3496004952398752,1.3071582093001943,-0.38604584265302144,1.1025845018201073,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2016,15,5,151,0,2,7,59,151,7,132,63
Greg Mancz,1.6196933791531698,0.842219377357554,1.283123207034014,0.9805439441676309,NaN,NaN,NaN,NaN,NaN,2015,,,,,,18,89,,8,290,35
Emanuel Cook,1.4030419322401328,-1.449264660383262,-1.0214227841025114,-0.6851888080084475,0.5551342857575973,-0.467310200742998,0.2014893390414211,NaN,NaN,2009,,,,,,12,24,,9,131,61
Tommy Polley,0.1031332507619099,0.842219377357554,-0.20153622956355524,-0.7505116610349619,NaN,NaN,NaN,NaN,NaN,2001,24,2,42,1,4,9,5,42,,,
Chester Taylor,-0.7634725368902386,-1.067350654093126,-0.6668772470045844,-0.6525273814951917,0.0845442215522879,0.16064768028224408,-0.012446895322218222,NaN,NaN,2002,1,6,207,0,5,1,89,207,,,
Mike Bennett,-0.11351819615112724,0.07839136477728198,1.1058504384850505,0.849898238114605,NaN,NaN,NaN,NaN,NaN,2015,20,6,180,,,,,,,,
Sean Chandler,2.4862991668053187,-0.68543664780299,-1.1765364565828544,-0.42389739590239567,0.3198392536549426,-0.7812891412556191,0.5223936905868801,NaN,0.02913255943161301,2018,,,,,,12,80,,24,269,39
Mark Asper,0.31978469767494705,1.606047389937826,1.6819869362691817,1.7644181804857864,NaN,0.31763715053855457,NaN,NaN,NaN,2012,7,6,178,0,2,7,26,178,26,,30
Derrick Williams,-1.196775430716313,-1.067350654093126,-1.0879000723083727,-1.0118030731410137,0.0845442215522879,-0.9382786115119296,NaN,NaN,NaN,2009,15,3,82,0,3,0,15,82,9,71,78
De'Cody Fagg,-1.196775430716313,-0.303522641512854,-0.7111954391418253,-0.5545431019554216,NaN,NaN,NaN,NaN,NaN,2008,,,,,,,,,,,
Ben Kelly,-0.9801239838032758,-1.831178666673398,-1.3316501290631975,-0.8158345140614734,0.790429317860252,-0.6242996709993085,0.2014893390414211,-1.4262041238547467,-3.839318211150997,2000,18,3,84,1,0,5,34,84,,,
Kyler Fackrell,0.1031332507619099,1.22413338364769,0.04221382719126955,-0.19526741030960248,0.3198392536549426,-0.9382786115119296,0.7363299249505194,NaN,NaN,2016,5,3,88,1,4,10,94,88,10,111,68
David Bass,-0.5468210899772016,0.842219377357554,0.41891846035781694,0.1966697078494753,-0.6213408747556761,-0.15333126023037696,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2013,23,7,233,1,1,2,152,233,27,,39
Deandre Coleman,-0.11351819615112724,1.22413338364769,1.5711914559260796,1.1111896502206569,NaN,0.4746266207948651,NaN,NaN,NaN,2014,,,,,,4,25,,18,162,54
Dri Archer,-1.196775430716313,-2.213092672963534,-1.5532410897494018,-1.6976930299193993,1.2610193820655613,-0.15333126023037696,0.843298042132339,-1.4262041238547467,0.02913255943161301,2014,6,3,97,0,3,1,150,97,9,98,68
Josh Harper,-1.196775430716313,-0.303522641512854,-1.154377360514234,-0.4565588224156543,-0.1507508105503668,-1.2522575520245507,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2015,,,,,,0,56,,21,140,59
Markus Wheaton,-1.196775430716313,-1.067350654093126,-1.1986955526514749,-1.0771259261675252,1.0257243499629065,-0.15333126023037696,0.6293618077686998,-1.4262041238547467,0.02913255943161301,2013,6,3,79,0,3,0,51,79,11,88,74
Anttaj Hawthorne,-0.11351819615112724,0.460305371067418,1.7263051284064226,1.4704653418664788,-1.3272259710636403,0.003658210025933549,-1.5100005358676933,2.194772005098446,0.02913255943161301,2005,23,6,175,1,1,4,42,175,3,36,89
Marcus Peters,-0.9801239838032758,-0.68543664780299,-1.0214227841025114,-0.8158345140614734,1.0257243499629065,-0.6242996709993085,0.7363299249505194,0.3842839406218497,0.02913255943161301,2015,29,1,18,1,0,6,35,18,2,21,90
Nate Davis,0.5364361445879842,-0.303522641512854,-0.3788089981125187,0.5559453994952973,-1.5625210031662948,NaN,-1.616968653049513,NaN,NaN,2009,4,5,171,0,2,11,108,171,8,187,51
Jimmy Kibble,1.8363448260662072,-1.449264660383262,-1.0657409762397523,NaN,NaN,NaN,NaN,NaN,NaN,2000,,,,,,,,,,,
Evan Rodriguez,2.0529962729792444,-0.303522641512854,-0.09074074922045307,-0.8158345140614734,0.790429317860252,-0.467310200742998,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2012,26,4,111,0,6,8,80,111,8,222,41
Gerald McRath,0.9697390384140585,0.07839136477728198,-0.26801351776941656,-0.9464802201144994,0.3198392536549426,-0.3103207304866875,0.9502661593141587,0.3842839406218497,0.02913255943161301,2009,10,4,130,1,4,13,68,130,8,198,49
Eric Murray,-0.9801239838032758,-1.067350654093126,-0.9771045919652704,-0.9464802201144994,1.4963144141682159,-0.9382786115119296,1.0572342764959783,0.3842839406218497,0.02913255943161301,2016,29,4,106,1,0,6,57,106,14,108,69
Javon Walker,-1.196775430716313,0.460305371067418,-0.7333545352104457,-1.3057559117603215,1.4963144141682159,NaN,1.485106745223257,-1.4262041238547467,0.02913255943161301,2002,5,1,20,0,3,0,5,20,,,
Tyrone Calico,-1.196775430716313,0.842219377357554,-0.44528628631838,-1.4364016178133474,1.2610193820655613,NaN,1.3781386280414374,-1.4262041238547467,0.02913255943161301,2003,10,2,60,0,3,0,193,60,,,
Shamarko Thomas,1.4030419322401328,-1.831178666673398,-0.6668772470045844,-1.1751102057072955,1.7316094462708707,1.1025845018201073,2.0199473311323555,NaN,0.02913255943161301,2013,6,4,111,1,0,12,48,111,6,79,76
Cassius Marsh,-0.5468210899772016,0.842219377357554,0.1973274996716126,0.359976840415757,-0.1507508105503668,-1.09526808176824,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2014,0,4,108,1,1,2,27,108,17,181,50
David Johnson-02,-0.7634725368902386,-0.303522641512854,-0.4231271902497596,-0.9138187936012436,1.9669044783735252,0.6316160910511757,1.3781386280414374,-1.4262041238547467,0.02913255943161301,2015,,,,,,,,,,,
Tim Brown,-0.3301696430641644,0.842219377357554,1.6598278402005613,2.678938122856965,-0.8566359068583308,0.31763715053855457,-2.258777356140431,0.3842839406218497,0.02913255943161301,2005,,,,0,3,,,,,,
Jack Williams-01,1.4030419322401328,-1.449264660383262,-0.8219909194849274,-0.19526741030960248,-0.38604584265302144,-0.9382786115119296,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2000,,,,,,,,,,,
Lamar Grant,-0.9801239838032758,-1.067350654093126,-1.2208546487200953,-0.5218816754421659,-0.1507508105503668,-0.7812891412556191,0.3084574562232408,0.3842839406218497,0.02913255943161301,2000,,,,,,,,,,,
Nate Clements,-0.9801239838032758,-1.067350654093126,-0.7555136312790661,-1.3057559117603215,NaN,NaN,NaN,NaN,NaN,2001,7,1,21,1,0,5,2,21,,,
Brian Price,-0.11351819615112724,-0.303522641512854,1.3274413991712548,1.1111896502206569,-1.0919309389609855,2.04452132335797,-1.9378730045949721,NaN,NaN,2010,17,2,35,1,1,4,27,35,7,40,87
Matt Leinart,0.5364361445879842,1.22413338364769,-0.44528628631838,0.39263826692901566,NaN,NaN,NaN,NaN,NaN,2006,11,1,10,0,7,11,3,10,1,4,98
Frank Romero,0.31978469767494705,0.842219377357554,1.2609641109653935,1.699095327459272,-1.3272259710636403,0.16064768028224408,-2.7936179420495293,0.3842839406218497,0.02913255943161301,2002,,,,,,,,,,,
Dimitri Flowers,-0.7634725368902386,0.07839136477728198,0.10869111539713086,0.16400828133621956,-0.6213408747556761,-0.6242996709993085,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2018,,,,,,16,10,,2,254,42
Tyler Kroft,0.7530875915010213,1.22413338364769,0.06437292325988998,-0.0972831307698323,NaN,-0.6242996709993085,NaN,NaN,NaN,2015,12,3,85,0,6,8,67,85,3,76,75
Tellis Redmon,-0.7634725368902386,-1.067350654093126,-0.7333545352104457,-0.5545431019554216,-0.1507508105503668,-0.15333126023037696,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2002,,,,,,,,,,,
Keenan Howry,-1.196775430716313,-1.449264660383262,-1.4424456094062996,-0.7178502345217062,-0.38604584265302144,NaN,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2003,3,7,221,0,3,0,26,221,,,
Derwin James,2.4862991668053187,0.460305371067418,-0.6225590548673435,-1.0118030731410137,1.7316094462708707,0.003658210025933549,1.9129792139505357,NaN,NaN,2018,,,,1,0,12,5,17,1,7,93
Matt Kopa,-0.3301696430641644,1.606047389937826,1.2609641109653935,1.1765125032471684,NaN,NaN,NaN,NaN,NaN,2010,,,,,,,,,,,
Connor Cook,0.5364361445879842,0.842219377357554,-0.5782408627301027,0.03336257528319362,0.0845442215522879,NaN,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2016,23,4,100,0,7,11,31,100,4,40,84
David Fluellen,-0.7634725368902386,-1.067350654093126,-0.4231271902497596,-0.19526741030960248,0.790429317860252,NaN,0.6293618077686998,-1.4262041238547467,NaN,2014,,,,,,,,,,,
Deion Branch,-1.196775430716313,-1.831178666673398,-1.154377360514234,-1.0118030731410137,0.790429317860252,NaN,0.3084574562232408,-1.4262041238547467,-3.839318211150997,2002,19,2,65,0,3,0,22,65,,,
Antwan Kirk-Hughes,0.31978469767494705,0.460305371067418,1.6155096480633204,2.1236938721316054,-1.3272259710636403,NaN,-2.0448411217767917,2.194772005098446,0.02913255943161301,2002,,,,,,,,,,,
Johnthan Banks,-0.9801239838032758,0.07839136477728198,-1.2873319369259566,-0.5545431019554216,0.3198392536549426,-1.7232259627934823,1.164202393677798,-1.4262041238547467,0.02913255943161301,2013,17,2,43,1,0,6,30,43,7,55,83
Robert Nkemdiche,-0.11351819615112724,0.460305371067418,1.128009534553671,0.2946539873892455,0.5551342857575973,1.1025845018201073,0.2014893390414211,NaN,NaN,2016,11,1,29,1,1,4,36,29,5,35,87
Leonard Davis,-0.3301696430641644,1.606047389937826,2.812100835768824,1.7644181804857864,-1.0919309389609855,1.8875318531016598,-1.8309048874131524,2.194772005098446,3.8975833300142235,2001,11,1,2,0,2,3,16,2,,,
"Mario Edwards, Jr.",-0.5468210899772016,0.460305371067418,0.7956230935243643,-0.06462170425657655,-0.1507508105503668,1.7305423828453492,0.6293618077686998,0.3842839406218497,0.02913255943161301,2015,23,2,35,,,,,,,,
Kody Bliss,1.8363448260662072,-1.449264660383262,-1.4202865133376792,0.9805439441676309,NaN,NaN,NaN,NaN,NaN,2007,,,,,,15,18,,3,218,44
Martin Patterson,0.9697390384140585,-0.303522641512854,-0.00210436494597132,0.359976840415757,0.3198392536549426,0.003658210025933549,0.09452122185960143,0.3842839406218497,0.02913255943161301,2005,,,,,,13,0,,16,292,38
Drew Kaser,1.8363448260662072,0.07839136477728198,-0.6890363430732048,0.5559453994952973,NaN,NaN,NaN,NaN,NaN,2016,31,6,179,2,8,15,17,179,1,305,35
Mike Gesicki,0.7530875915010213,1.22413338364769,0.08653201932851042,-0.7831730875482177,1.9669044783735252,0.16064768028224408,1.5920748624050767,-1.4262041238547467,0.02913255943161301,2018,,,,0,6,8,15,42,3,51,83
Jason Babin,-0.5468210899772016,0.460305371067418,0.37460026822057607,-0.5218816754421659,0.3198392536549426,1.1025845018201073,0.7363299249505194,0.3842839406218497,0.02913255943161301,2004,16,1,27,1,4,9,107,27,4,43,86
Tim Manning,-1.196775430716313,-1.067350654093126,-1.4202865133376792,-0.619865954981936,-1.0919309389609855,NaN,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Travis Bright,0.31978469767494705,0.842219377357554,1.7263051284064226,1.568449621406246,0.5551342857575973,2.04452132335797,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2009,,,,,,7,0,,13,219,46
Ray McDonald,-0.5468210899772016,0.460305371067418,0.729145805318503,0.32731541390250124,NaN,NaN,NaN,NaN,NaN,2007,4,3,97,0,3,1,97,13,,,
Nathan Brown,0.5364361445879842,-0.303522641512854,-0.5339226705928618,0.2619925608759897,-0.6213408747556761,NaN,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2009,,,,,,,,,,,
Chris Carter-02,0.1031332507619099,-0.303522641512854,0.10869111539713086,-0.6525273814951917,0.790429317860252,0.9455950315637967,-0.012446895322218222,-1.4262041238547467,0.02913255943161301,2011,6,5,162,,,,,,,,
Jamie Henderson,-0.9801239838032758,-0.303522641512854,-0.9106273037594091,-0.9791416466277552,1.7316094462708707,-1.7232259627934823,1.164202393677798,-1.4262041238547467,0.02913255943161301,2001,25,4,101,1,0,5,7,101,,,
Caleb Campbell,1.4030419322401328,0.07839136477728198,-0.31233170990665743,-0.6851888080084475,NaN,0.4746266207948651,NaN,NaN,NaN,2008,15,7,218,1,0,12,180,218,23,,30
Davon Gaudchaux,-0.11351819615112724,0.460305371067418,1.4825550716515978,1.6011110479195019,NaN,-0.467310200742998,NaN,NaN,NaN,2017,18,5,178,,,,,,,,
KJ Dillon,1.4030419322401328,-0.68543664780299,-0.7333545352104457,-0.8158345140614734,NaN,-1.5662364925371717,0.7363299249505194,NaN,NaN,2016,16,5,159,,,12,46,159,18,162,58
Shay Hodge,-1.196775430716313,-0.303522641512854,-0.7555136312790661,-0.5218816754421659,0.0845442215522879,-1.5662364925371717,0.3084574562232408,-1.4262041238547467,0.02913255943161301,2010,,,,,,,,,,,
Kevin Smith,-0.7634725368902386,-0.303522641512854,-0.5782408627301027,-0.8158345140614734,-0.1507508105503668,NaN,0.6293618077686998,-1.4262041238547467,0.02913255943161301,2008,15,3,64,0,6,1,27,185,,,
Langston Walker,-0.3301696430641644,2.369875402518098,2.2359643379846927,1.568449621406246,-1.0919309389609855,0.003658210025933549,-1.296064301504054,2.194772005098446,0.02913255943161301,2002,23,2,53,0,2,3,25,53,,,
Quinton Patton,-1.196775430716313,-0.68543664780299,-0.8663091116221683,-0.8158345140614734,0.0845442215522879,-2.0372049033061033,0.4154255734050604,-1.4262041238547467,0.02913255943161301,2013,4,4,128,0,3,0,79,128,7,58,82
Vince Manuwai,0.31978469767494705,0.07839136477728198,1.3496004952398752,0.9152210911411165,-0.8566359068583308,0.9455950315637967,-0.7612237155949558,0.3842839406218497,0.02913255943161301,2003,20,3,72,0,2,7,65,72,,,
Jarrod Baxter,2.0529962729792444,-0.303522641512854,0.04221382719126955,-0.260590263336114,-0.1507508105503668,0.31763715053855457,0.2014893390414211,0.3842839406218497,0.02913255943161301,2002,16,5,136,0,5,1,102,136,,,
Ron Johnson,-1.196775430716313,0.07839136477728198,-0.40096809418113916,-0.260590263336114,0.3198392536549426,NaN,0.4154255734050604,0.3842839406218497,0.02913255943161301,2002,1,4,123,0,3,0,190,170,,,
Drew Olson,0.5364361445879842,0.07839136477728198,-0.46744538238700045,1.0132053706808866,-2.2684060994742588,NaN,-1.8309048874131524,NaN,0.02913255943161301,2006,,,,,,,,,,,
Al Johnson,1.6196933791531698,0.460305371067418,1.3717595913084957,0.5559453994952973,NaN,NaN,NaN,NaN,NaN,2003,14,2,38,0,2,14,42,38,,,
Mike McGlynn,0.31978469767494705,0.842219377357554,1.5047141677202183,1.9603867395653238,-2.2684060994742588,1.4165634423327282,-1.4030324186858738,0.3842839406218497,0.02913255943161301,2008,8,4,109,0,2,7,39,109,6,112,67
Jake Sprague,-0.11351819615112724,0.07839136477728198,0.6848276131812622,0.6212682525218088,NaN,0.7886055613074862,NaN,NaN,NaN,2003,,,,,,,,,,,
Corvey Irvin,-0.11351819615112724,0.460305371067418,1.283123207034014,0.5886068260085531,-2.033111067371604,0.4746266207948651,-1.8309048874131524,0.3842839406218497,0.02913255943161301,2009,9,3,93,1,1,,,,,,
Stephen Hill,-1.196775430716313,0.842219377357554,-0.6225590548673435,-1.371078764786833,1.4963144141682159,-1.09526808176824,2.0199473311323555,-1.4262041238547467,0.02913255943161301,2012,25,2,43,0,3,0,44,43,3,27,90
Cody Latimer,-1.196775430716313,0.07839136477728198,-0.6225590548673435,-0.8484959405747321,NaN,0.31763715053855457,NaN,NaN,NaN,2014,13,2,56,0,3,0,85,56,6,35,88
Keanu Neal,1.4030419322401328,-0.68543664780299,-0.7111954391418253,-0.5218816754421659,1.2610193820655613,-0.6242996709993085,1.9129792139505357,0.3842839406218497,0.02913255943161301,2016,21,1,17,1,0,12,4,17,3,44,83
Anthony Alabi,-0.3301696430641644,1.22413338364769,1.4825550716515978,1.1111896502206569,-0.1507508105503668,-0.467310200742998,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2005,18,5,162,0,2,3,49,162,16,197,55
Rob Meier,-0.5468210899772016,1.22413338364769,0.9064185738674665,0.6865911055483233,-0.6213408747556761,0.9455950315637967,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2000,20,7,241,1,1,2,59,241,,,
Max Starks,-0.3301696430641644,1.987961396227962,2.3689189143964153,2.548292416803939,-1.3272259710636403,0.003658210025933549,-1.7239367702313328,0.3842839406218497,0.02913255943161301,2004,6,3,75,0,2,3,4,75,7,71,78
Jameel McClain,0.9697390384140585,-0.303522641512854,0.1308502114657513,-0.12994455728308807,-1.5625210031662948,0.4746266207948651,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2008,,,,,,,,,,,
Scott Lutrus,0.1031332507619099,0.07839136477728198,-0.04642255708321219,-0.32591311636262843,1.2610193820655613,NaN,0.7363299249505194,-1.4262041238547467,0.02913255943161301,2011,,,,,,10,61,,12,177,54
Russell Stewart,0.7530875915010213,0.842219377357554,0.17516840360299216,0.4579611199555272,-1.0919309389609855,-0.6242996709993085,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2001,,,,,,,,,,,
Tracey Wistrom,0.7530875915010213,0.842219377357554,0.04221382719126955,0.4579611199555272,0.0845442215522879,-0.6242996709993085,0.2014893390414211,0.3842839406218497,0.02913255943161301,2002,17,7,250,0,6,8,19,250,,,
Copeland Bryan,-0.5468210899772016,0.842219377357554,0.21948659574023302,0.39263826692901566,0.0845442215522879,-0.7812891412556191,0.3084574562232408,0.3842839406218497,0.02913255943161301,2006,,,,,,,,,,,
Gerald Hayes,0.9697390384140585,-0.303522641512854,-0.1128998452890735,-0.0972831307698323,-0.6213408747556761,NaN,-0.7612237155949558,0.3842839406218497,0.02913255943161301,2003,11,3,70,1,4,9,39,70,,,
Nate Burleson,-1.196775430716313,-0.68543664780299,-1.0214227841025114,-0.8811573670879879,2.20219951047618,NaN,1.2711705108596176,-1.4262041238547467,0.02913255943161301,2003,3,3,71,0,3,0,83,71,,,
Koren Robinson,-1.196775430716313,-0.303522641512854,-0.7111954391418253,-0.5545431019554216,NaN,NaN,NaN,NaN,NaN,2001,0,1,9,0,3,0,0,9,,,
Terrance West,-0.7634725368902386,-1.831178666673398,-0.40096809418113916,-0.7178502345217062,0.0845442215522879,-0.7812891412556191,0.6293618077686998,NaN,NaN,2014,2,3,94,0,5,1,174,94,8,96,68
P.J. Lonergan,1.6196933791531698,0.460305371067418,1.3496004952398752,1.9603867395653238,NaN,0.6316160910511757,NaN,NaN,NaN,2013,,,,,,,,,,,
